UserId,TweetId,Tweet,ADR_label
8124920,82724,Subsequent reversal was by intravenous administration of calcium chloride.,0
8145359,839435,Biopsy of mediastinal lymphadenopathy revealed noncaseating granuloma.,0
8145359,207220,Transarterial embolization given for hepatoma in a patient with Budd-Chiari syndrome resulted in hepatic infarction and inferior vena cava thrombosis.,0
8145359,629215,"Depression was not improved and she complained of fatigue, lack of energy and drowsiness.",0
8149366,435740,Three infants with supraventricular tachycardia and congestive cardiac failure were given verapamil intravenously.,0
8149366,96482,Progressive disseminated aspergillosis in a bone marrow transplant recipient: response with a high-dose lipid formulation of amphotericin B.,0
8151270,77152,We recommend careful use of ifosfamide in patients pretreated with nephrotoxic chemotherapy and inadequate renal perfusion.,0
8151270,276582,Diagnosis is made primarily by examination of the stool or intestinal secretions for ova and parasites.,0
8151270,147678,Radiation pneumonia complicating adjuvant cytotoxic chemotherapy.,0
8151270,349299,"INTRODUCTION: The clinical pattern of corneal calcification has been considered to be a part of chronic eye diseases, such as uveitis, severe glaucoma, keratitis and eye burns.",0
8151270,856363,Renin levels should be determined in all hypertensive children and their hypertensive parents.,0
8157823,126432,"Although pathologic confirmation of the cause was not possible, the potential for this alarming complication should be recognized by physicians prescribing epidural steroid therapy.",0
8162401,172928,"For those patients with a history of NMS, or even of isolated serum CK elevation during antipsychotic therapy, follow-up should be stricter.",0
8162401,108715,METHODS: This is a case of angiosarcoma developing 5 years after curative therapy for T3N0 squamous cell carcinoma of the supraglottic larynx.,0
8162401,395794,This infection was successfully eradicated after neutrophil recovery by prolonged systemic administration of amphotericin B as well as aggressive local therapy including enucleation of the affected eye.,0
8164831,750992,"Predisposing factors such as the use of corticosteroids, the concomitan presence of an autoimmune disease (pemphigus foliaceus) and an infection of ehrlichiosis caused by Ehrlichia canis were observed.",0
8175330,288902,"Because of the clinical state of acute pain associated with lack of or inadequate care to relieve the symptoms, some patients use self-medication.",0
8175330,286059,"CASE: A 33-year-old female, gravida 1, para 1, was treated with gonadotropin-releasing hormone agonist (GnRH-a) for three months prior to laparotomy and removal of a solitary, 5,190-g, pedunculated myoma.",0
8175330,968509,To the best of our knowledge no comparable case and no discussion of possible complications of aspirin prophylaxis in patients with brain tumours have been published.,0
8175330,956536,Polymyositis was diagnosed on muscle biopsy.,0
8181372,859001,"Ideally, a urethral bulking agent should be non-immunogenic and biocompatible, leading to minimal inflammatory and fibrotic response.",0
8181372,762222,She was subsequently treated with various hormones to aid in conception and in sustaining pregnancy.,0
8181372,792402,"Adrenal crisis was assumed and during therapy with hydrocortisone infusion, the patient recovered.",0
8181372,155123,A 22-year-old man presented with hematuria and was found to have a mass in his urinary bladder on computed tomography.,0
8186884,667389,"This article describes the interval appearance of malignant, linear-branching, microcalcifications during neoadjuvant chemotherapy for locally advanced breast cancer.",0
8186884,606232,A study of the absorption and disappearance of dexamethasone from the circulation in response to a (1 mg oral dose indicated that the steroid was absorbed normally but was cleared more rapidly from the circulation of these two patients than from normal controls.,0
8186884,638261,Tocolysis was initiated with oral ritodrine hydrochloride (15 mg/day) alone.,0
8192712,52892,This therapeutic complication has been termed 'fat overloading syndrome' but bears a clinical similarity to post-traumatic fat embolism.,0
8192712,811734,"However, marked pruritic infiltration developed within 24 h, progressing to coalescing eczematous lesions over the following 2 days.",0
8192712,162712,"Initially, she was started on Pancrease MT 16, which was subsequently discontinued because fecal fat studies were normal and she seemed to do well on Nutramigen and vitamin supplements.",0
8192712,740220,It is likely that the selective nephrotoxicity in these 3 patients with SIADH was induced by tetracycline.,0
8192712,980064,Bone scan showed multiple areas of increased uptake consistent with osteomalacia and microfractures.,0
8192712,969402,A study protocol to manage these patients within a multidisciplinary team including also specialists in infectious diseases and virologists is mandatory.,0
8192712,497724,"Thirty months after the start of chemotherapy, preleukemic changes were observed in peripheral blood and bone marrow, and acute nonlymphocytic leukaemia (M5 of the FAB classification) was diagnosed shortly afterwards.",0
8197046,93294,OBJECTIVE: To report a case of Cushing's syndrome in an adult patient caused by prolonged and unsupervised use of glucocorticoid ocular drops.,0
8197046,671946,"In both cases, benefit of therapy with cetuximab could be demonstrated.",0
8197046,584386,Addition of in vivo alemtuzumab to the conditioning regimen enabled 2- or 3-locus-mismatched hematopoietic stem cell transplantation with an acceptable incidence of graft-versus-host-disease.,0
8197046,816328,Fat embolism in infancy after intravenous fat infusions.,0
8197046,336006,"Accordingly, a practical and safe approach to MAOI dietary restrictions remains an essential component of patient management.",0
8207519,180507,"While the true correlation remains unknown, allergic cross-reactivity may occur between sulfonamide antibiotics and non-antibiotics, such as loop diuretics.",0
8207519,168997,"It is a necrotizing inflammation of the cecum, colon, and the terminal part of the ileum.",0
8207519,409718,This case report raises one more time the question about the safety of the LORA technique for labor analgesia.,0
8207519,274834,Subsequent scheduled phenobarbital administration allowed for a successful and orderly weaning of the continuous benzodiazepine infusion and adjunctive agents used in AWS management.,0
8222875,131030,"A 53-year-old woman presented with an extensively metastatic and rapidly growing breast adenocarcinoma, markedly elevated lactate dehydrogenase, and mildly elevated blood urea nitrogen.",0
8222875,177902,"Prompt diagnosis using histology, serology, and PCR analysis allows prompt introduction of therapy and an improved prognosis.",0
8222875,832583,"The combined use of central nervous system depressant drugs, together with her problematic sleep apnea, and snoring (both contraindications for GHB use) were determined to have caused this subject's death.",0
8222875,481632,The patient was treated with a combination of vibramycin and rifampicin for 5 months.,0
8222875,587217,"This is an endocrine emergency that can lead to respiratory failure, dysrhythmia, and death.",0
8222875,440498,"This case illustrated that 'maqianzi' can cause strychnine poisoning even after processing, especially when the recommended dose is greatly exceeded.",0
8222875,591647,It must be distinguished from bilateral occipital lobe ischemia caused by vertebrobasilar system disease.,0
8222875,651651,"We report sporotrichoid spread of Mycobacterium marinum in a 37-year-old woman with Crohn's disease, who had been receiving infliximab infusions for 2 years.",0
8222875,299740,"After these 5 weeks of dosage increases, the INR became supratherapeutic for 3 weeks, resulting in a subsequent dosage decrease.",0
8222875,810280,"Two weeks before angioedema, the patient had started a new topical treatment with a gel containing 10% BP for acne.",0
